"FullName","Name","Length","Attributes"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180122-WA0021.jpg","IMG-20180122-WA0021.jpg","335404","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180123-WA0000.jpg","IMG-20180123-WA0000.jpg","326798","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180123-WA0003.jpg","IMG-20180123-WA0003.jpg","326376","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180123-WA0005.jpg","IMG-20180123-WA0005.jpg","342121","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180123-WA0010.jpg","IMG-20180123-WA0010.jpg","298840","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180124-WA0000.jpg","IMG-20180124-WA0000.jpg","231621","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180124-WA0003.jpg","IMG-20180124-WA0003.jpg","297551","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180124-WA0004.jpg","IMG-20180124-WA0004.jpg","207855","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180125-WA0001.jpg","IMG-20180125-WA0001.jpg","161797","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180125-WA0003.jpg","IMG-20180125-WA0003.jpg","73671","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180126-WA0000.jpg","IMG-20180126-WA0000.jpg","12646","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180127-WA0000.jpg","IMG-20180127-WA0000.jpg","51929","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180128-WA0000.jpg","IMG-20180128-WA0000.jpg","156406","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180129-WA0000.jpg","IMG-20180129-WA0000.jpg","208746","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180129-WA0004.jpg","IMG-20180129-WA0004.jpg","195700","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180129-WA0007.jpg","IMG-20180129-WA0007.jpg","127781","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180201-WA0000.jpg","IMG-20180201-WA0000.jpg","210279","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180201-WA0001.jpg","IMG-20180201-WA0001.jpg","37611","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180202-WA0000.jpg","IMG-20180202-WA0000.jpg","221424","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180202-WA0004.jpg","IMG-20180202-WA0004.jpg","160675","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180203-WA0000.jpg","IMG-20180203-WA0000.jpg","159497","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180203-WA0001.jpg","IMG-20180203-WA0001.jpg","112552","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180203-WA0002.jpg","IMG-20180203-WA0002.jpg","93979","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180203-WA0004.jpg","IMG-20180203-WA0004.jpg","180364","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180204-WA0001.jpg","IMG-20180204-WA0001.jpg","207337","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180204-WA0002.jpg","IMG-20180204-WA0002.jpg","216787","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180204-WA0006.jpg","IMG-20180204-WA0006.jpg","156102","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180205-WA0001.jpg","IMG-20180205-WA0001.jpg","129336","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180205-WA0003.jpg","IMG-20180205-WA0003.jpg","176722","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180205-WA0013.jpg","IMG-20180205-WA0013.jpg","202056","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180206-WA0001.jpg","IMG-20180206-WA0001.jpg","55191","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180206-WA0003.jpg","IMG-20180206-WA0003.jpg","173164","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180206-WA0005.jpg","IMG-20180206-WA0005.jpg","161568","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180206-WA0006.jpg","IMG-20180206-WA0006.jpg","89716","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180206-WA0007.jpg","IMG-20180206-WA0007.jpg","208042","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180207-WA0002.jpg","IMG-20180207-WA0002.jpg","184252","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180208-WA0006.jpg","IMG-20180208-WA0006.jpg","151185","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180208-WA0012.jpg","IMG-20180208-WA0012.jpg","157097","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180208-WA0016.jpg","IMG-20180208-WA0016.jpg","194967","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180211-WA0004.jpg","IMG-20180211-WA0004.jpg","97323","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180212-WA0004.jpg","IMG-20180212-WA0004.jpg","152040","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180214-WA0000.jpg","IMG-20180214-WA0000.jpg","84947","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180214-WA0002.jpg","IMG-20180214-WA0002.jpg","107133","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180214-WA0005.jpg","IMG-20180214-WA0005.jpg","301038","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180214-WA0007.jpg","IMG-20180214-WA0007.jpg","19872","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180215-WA0008.jpg","IMG-20180215-WA0008.jpg","167362","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180215-WA0009.jpg","IMG-20180215-WA0009.jpg","168205","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180215-WA0010.jpg","IMG-20180215-WA0010.jpg","177497","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180215-WA0011.jpg","IMG-20180215-WA0011.jpg","166901","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180217-WA0000.jpg","IMG-20180217-WA0000.jpg","144712","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180217-WA0001.jpg","IMG-20180217-WA0001.jpg","126682","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180217-WA0002.jpg","IMG-20180217-WA0002.jpg","212951","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180217-WA0004.jpg","IMG-20180217-WA0004.jpg","202171","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180217-WA0005.jpg","IMG-20180217-WA0005.jpg","187764","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180219-WA0001.jpg","IMG-20180219-WA0001.jpg","174381","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180219-WA0002.jpg","IMG-20180219-WA0002.jpg","154569","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180220-WA0000.jpg","IMG-20180220-WA0000.jpg","156043","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180221-WA0000.jpg","IMG-20180221-WA0000.jpg","269068","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180221-WA0002.jpg","IMG-20180221-WA0002.jpg","294833","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180221-WA0003.jpg","IMG-20180221-WA0003.jpg","313970","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180222-WA0002.jpg","IMG-20180222-WA0002.jpg","313451","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180222-WA0004.jpg","IMG-20180222-WA0004.jpg","125004","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180223-WA0000.jpg","IMG-20180223-WA0000.jpg","314638","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180223-WA0001.jpg","IMG-20180223-WA0001.jpg","293174","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180223-WA0003.jpg","IMG-20180223-WA0003.jpg","340948","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180225-WA0002.jpg","IMG-20180225-WA0002.jpg","286535","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180225-WA0006.jpg","IMG-20180225-WA0006.jpg","339320","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180225-WA0007.jpg","IMG-20180225-WA0007.jpg","290611","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180225-WA0009.jpg","IMG-20180225-WA0009.jpg","143936","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180226-WA0001.jpg","IMG-20180226-WA0001.jpg","163500","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180226-WA0002.jpg","IMG-20180226-WA0002.jpg","146534","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180226-WA0008.jpg","IMG-20180226-WA0008.jpg","314302","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180226-WA0010.jpg","IMG-20180226-WA0010.jpg","331310","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180226-WA0013.jpg","IMG-20180226-WA0013.jpg","315944","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180227-WA0003.jpg","IMG-20180227-WA0003.jpg","307606","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180227-WA0006.jpg","IMG-20180227-WA0006.jpg","299899","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180227-WA0008.jpg","IMG-20180227-WA0008.jpg","310193","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180228-WA0000.jpg","IMG-20180228-WA0000.jpg","159565","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180228-WA0005.jpg","IMG-20180228-WA0005.jpg","273998","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180228-WA0006.jpg","IMG-20180228-WA0006.jpg","278467","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180301-WA0002.jpg","IMG-20180301-WA0002.jpg","180427","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180301-WA0006.jpg","IMG-20180301-WA0006.jpg","313737","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180301-WA0009.jpg","IMG-20180301-WA0009.jpg","304655","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180301-WA0012.jpg","IMG-20180301-WA0012.jpg","285901","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180302-WA0000.jpg","IMG-20180302-WA0000.jpg","196439","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180302-WA0001.jpg","IMG-20180302-WA0001.jpg","157934","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180302-WA0003.jpg","IMG-20180302-WA0003.jpg","288035","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180304-WA0003.jpg","IMG-20180304-WA0003.jpg","324405","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180304-WA0004.jpg","IMG-20180304-WA0004.jpg","313119","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180304-WA0007.jpg","IMG-20180304-WA0007.jpg","331973","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180305-WA0002.jpg","IMG-20180305-WA0002.jpg","328418","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180305-WA0006.jpg","IMG-20180305-WA0006.jpg","285341","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180305-WA0007.jpg","IMG-20180305-WA0007.jpg","324434","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180305-WA0008.jpg","IMG-20180305-WA0008.jpg","273902","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180306-WA0000.jpg","IMG-20180306-WA0000.jpg","292951","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180306-WA0001.jpg","IMG-20180306-WA0001.jpg","251814","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180306-WA0017.jpg","IMG-20180306-WA0017.jpg","320693","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180307-WA0002.jpg","IMG-20180307-WA0002.jpg","315873","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180307-WA0004.jpg","IMG-20180307-WA0004.jpg","322883","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180307-WA0007.jpg","IMG-20180307-WA0007.jpg","276413","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180308-WA0006.jpg","IMG-20180308-WA0006.jpg","303760","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180308-WA0007.jpg","IMG-20180308-WA0007.jpg","316256","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180308-WA0008.jpg","IMG-20180308-WA0008.jpg","313823","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180311-WA0000.jpg","IMG-20180311-WA0000.jpg","281003","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180311-WA0013.jpg","IMG-20180311-WA0013.jpg","297170","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180313-WA0000.jpg","IMG-20180313-WA0000.jpg","270688","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180313-WA0005.jpg","IMG-20180313-WA0005.jpg","119364","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180313-WA0006.jpg","IMG-20180313-WA0006.jpg","231019","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180313-WA0007.jpg","IMG-20180313-WA0007.jpg","194736","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180313-WA0008.jpg","IMG-20180313-WA0008.jpg","227740","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180315-WA0001.jpg","IMG-20180315-WA0001.jpg","278994","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180315-WA0002.jpg","IMG-20180315-WA0002.jpg","236435","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180315-WA0004.jpg","IMG-20180315-WA0004.jpg","229736","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180315-WA0005.jpg","IMG-20180315-WA0005.jpg","222532","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180315-WA0008.jpg","IMG-20180315-WA0008.jpg","248270","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180315-WA0009.jpg","IMG-20180315-WA0009.jpg","212850","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180315-WA0010.jpg","IMG-20180315-WA0010.jpg","263009","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180315-WA0013.jpg","IMG-20180315-WA0013.jpg","202166","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180316-WA0004.jpeg","IMG-20180316-WA0004.jpeg","683656","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180316-WA0005.jpeg","IMG-20180316-WA0005.jpeg","850141","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180316-WA0006.jpeg","IMG-20180316-WA0006.jpeg","850081","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180318-WA0000.jpg","IMG-20180318-WA0000.jpg","254704","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180318-WA0010.jpg","IMG-20180318-WA0010.jpg","319852","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180319-WA0007.jpg","IMG-20180319-WA0007.jpg","141196","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180320-WA0000.jpg","IMG-20180320-WA0000.jpg","133628","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180320-WA0001.jpg","IMG-20180320-WA0001.jpg","145894","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180320-WA0002.jpg","IMG-20180320-WA0002.jpg","109589","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180320-WA0003.jpg","IMG-20180320-WA0003.jpg","116688","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180320-WA0008.jpeg","IMG-20180320-WA0008.jpeg","952661","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180321-WA0001.jpg","IMG-20180321-WA0001.jpg","117372","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180321-WA0002.jpg","IMG-20180321-WA0002.jpg","139410","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180321-WA0003.jpg","IMG-20180321-WA0003.jpg","123320","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180321-WA0004.jpg","IMG-20180321-WA0004.jpg","175138","4199968"
"C:\Users\flier\OneDrive\תמונות\Samsung Gallery\Android\media\com.whatsapp\WhatsApp\Media\WhatsApp Images\IMG-20180321-WA0005.jpg","IMG-20180321-WA0005.jpg","152559","4199968"
